Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,SQI - 1701 Parthenais,1701 rue parthenais,,Montreal,QC,H2K 4S8,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-8,45.528018,-73.552614,2020-08-25,129722,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Patrice Blain entrepreneur électricien inc.,102-165 Boul. Sir Wilfred-Laurier,,St-Basile-le-Grand,QC,J3N 1A9,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.530194,-73.285139,2020-08-25,129723,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - Stat. intérieur,8791 de l’Acadie,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,45.5317565558421,-73.6496754070626,2020-08-25,129724,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - 8989 boul L'Acadie,8989 boul L’Acadie,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.532154,-73.651839,2020-08-25,129725,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Palais de justice de Montréal (Rue Bellechasse),410  Rue de Bellechasse,,Montréal,QC,H2S 1X3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.5327,-73.601267,2020-08-25,129726,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - 9187 boul L'Acadie,9187 boul L’Acadie,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.533109,-73.655276,2020-08-25,129727,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSP - Secondaire Mont-Bruno,221 Boul. Clairevue Est,,Saint-Bruno-de-Montarville,QC,J3V 5J3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.53298,-73.341172,2020-08-25,129728,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Montréal - Marché Central - 1025 rue Marché Central,1025 rue Marché Central,,Montréal,QC,H4N 3K1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.534511,-73.659569,2020-08-25,129729,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Complexe Place Crémazie,50 boul Crémazie O,,Montréal,QC,H2P 2T2,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.540921,-73.640621,2020-08-25,129730,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4100 rue Molson,4100 rue Molson,,Montréal,QC,H1Y 3L1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.541143,-73.563116,2020-08-25,129731,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4050 rue Molson,4050 rue Molson,,Montréal,QC,H1Y 3L1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.541188,-73.562099,2020-08-25,129732,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,T.A. - 4101 Molson (Publique),4101 rue Molson,,Montréal,QC,H1Y 3L1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.541697,-73.564562,2020-08-25,129733,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2600 Rue William-Tremblay,2600 Rue William-Tremblay,,Montréal,QC,H1Y 3J2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.542346,-73.564531,2020-08-25,129734,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Carrefour Santé Villeray,8560 Rue St-Hubert,,Montréal,QC,H2P 1Z7,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,200-9,45.548498,-73.633716,2020-08-25,129736,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,iA - Crémazie,1611 Boul Crémazie E,,Montréal,QC,H2M 2R9,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,200-9,45.554323,-73.624015,2020-08-25,129737,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Laval - Caserne 2,3000 boul. du Souvenir,,Laval,QC,H7V 4B4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.555613,-73.735987,2020-08-25,129738,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Laval - Place Bell,500 Lucien-Paiement,,Laval,QC,H7N 0A5,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,45.556562,-73.72088,2020-08-25,129739,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Alre (BMO St-Martin O),3225 St-Martin Ouest,,Laval,QC,H7T 1S2,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,45.557733,-73.7483572,2020-08-25,129740,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Carrefour Santé 440,"4650, Desserte Sud, Aut. 440 O",,Laval,QC,H7T 2Z8,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,45.557843,-73.793548,2020-08-25,129741,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Campus Laval,1700 Rue Jacques-Tétreault,,Laval,QC,H7N 0A5,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,200-8,45.559331,-73.720537,2020-08-25,129742,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Centropolis,190 Promenade du Centropolis,,Laval,QC,H7T 2Z6,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,45.56014,-73.744648,2020-08-25,129743,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Palais de justice de Laval,2800 boul. St-Martin Ouest,,Laval,QC,H7T 2S9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-8,45.561193,-73.739755,2020-08-25,129744,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2800 Viau,2800 Rue Viau,,Montréal,QC,H1V 3J3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,200-9,45.561626,-73.54706,2020-08-25,129745,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Centre Laval,1600 Boul. Le Corbusier,,Laval,QC,H7S 1Y9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.562379,-73.732017,2020-08-25,129746,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Mail Montenach,600 Boulevard Sir-Wilfrid-Laurier,,Beloeil,QC,J3G 4J2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.562788,-73.208529,2020-08-25,129747,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,La Clef des Champs,345 boulevard Honorius-Charbonneau,,Mont-Saint-Hilaire,QC,J3H 5H6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.562981,-73.18859,2020-08-25,129748,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Centropolis,2800 rue du Cosmodome,,Laval,QC,H7T 2X1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.564936,-73.744607,2020-08-25,129749,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Le Marché Public 440 Ltée,"3535 desserte nord, autoroute Jean-Noel-Lavoie",,Laval,QC,H7P 5G9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,45.567448,-73.768002,2020-08-25,129750,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Viridi Tour St-Eustache,460 rue du Parc,,Québec,QC,J7R 7G6,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.567463,-73.913343,2020-08-25,129751,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Jadco,3870 boul. St-Elzéar,,Laval,QC,H7P 4J5,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.569226,-73.778612,2020-08-25,129752,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Porte et Fenêtres de l'est inc.,6051 rue Notre-Dame Est,,Montréal,QC,H1N 2E8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.569568,-73.521838,2020-08-25,129753,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Cadillac Fairview - Carrefour Laval,3003 boul. Le Carrefour,,Laval,QC,H7T 1C7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,200-9,45.569338,-73.750055,2020-08-25,129755,2020-08-25 09:34:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Place Laval,5 Place Laval,,Laval,QC,H7N 0C1,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,200-9,45.580721,-73.706532,2020-08-25,129756,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Lumicité Complexe Commercial,4500 Chemin du Crépuscule,,Saint-Mathieu-de-Beloeil,QC,J3G 0R2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.587705,-73.282414,2020-08-25,129757,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hôtel Rive-Gauche - Beloeil,1810 Rue Richelieu,,Beloeil,QC,J3G 4S4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.5918,-73.192252,2020-08-25,129760,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Beloeil - Sortie 112,650 Serge-Pépin,,Beloeil,QC,J3G 0C3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,45.5930065,-73.2077703,2020-08-25,129761,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Cadillac Fairview - Galeries d’Anjou,7999 Boulevard des Galeries d'Anjou,,Anjou,QC,H1M 1W9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,1,,FLO,https://flo.ca/,200-8,45.599355,-73.56875,2020-08-25,129762,2020-08-25 09:34:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hamel Chevrolet,9455 Boulevard Lacordaire,,St-Léonard,QC,H1R 3E8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.600777,-73.612341,2020-08-25,129763,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Clinique Vétérinaire Douville inc.,5975 boul Laurier ouest,,Saint-Hyacinthe,QC,J2S 3W1,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.601875,-72.985118,2020-08-25,129764,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Laval,850 Boul Vanier,,Laval,QC,H7C 2M7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.604111,-73.652381,2020-08-25,129765,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,P-01 Campus St-Hyacinthe,3200 Rue Sicotte,,Saint-Hyacinthe,QC,J2S 2M2,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,200-9,45.621022,-72.966734,2020-08-25,129768,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Rôtisserie Excellence,1300 Boulevard Choquette,,Saint-Hyacinthe,QC,J2S 6G1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.624046,-72.959915,2020-08-25,129769,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Pétroles Bélisle- Brownsburg-Chatham,125 Route du Canton,,Brownsburg-Chatham,QC,J8G 1Z3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.631739,-74.394149,2020-08-25,129771,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Caisse Desjardins Saint-Hyacinthe,3050 Boul Laframbroise,,Saint-Hyacinthe,QC,J2S 4Z4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.636535,-72.966325,2020-08-25,129772,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Complexe Johnson,1200 boul. Daniel Johnson O.,,Saint Hyacinthe,QC,J2S 7K7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,45.64132,-72.9686,2020-08-25,129773,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Caisse Desjardins Thérèse-de-Blainville,201 boul. Labelle,,Ste-Thérèse,QC,J7E 2X6,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.645194,-73.8369,2020-08-25,129774,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Établissement Rivières-des-Prairies,11900 Armand-Chaput,,Montréal,QC,H1C 1S7,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-9,45.660779,-73.535681,2020-08-25,129775,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Benny & Co. - Blainville,70 Boul. De la Seigneurie Ouest,,BLAINVILLE,QC,J7C 5M3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.666695,-73.871299,2020-08-25,129776,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Benny & Co. - Michèle-Bohec,1467 Boul. Michèle-Bohec,,BLAINVILLE,QC,J7C 0M4,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.680784,-73.914296,2020-08-25,129778,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Esso rue Charles Mirabel,17555 rue Charles,,Mirabel,QC,J7J 0V8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,200-9,45.694698,-73.935193,2020-08-25,129779,2020-08-25 09:34:12 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSSDA - École Léopold-Gravel,766 Rue Saint Paul,,Terrebonne,QC,J6W 2X7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.699547,-73.637199,2020-08-25,129780,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"1185, boulevard Moody","1185, boulevard Moody",,Terrebonne,QC,J6W 3Z5,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-9,45.703451,-73.647686,2020-08-25,129781,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSSDA - École Armand-Corbeil,795 rue John-F.-Kennedy,,Terrebonne,QC,J6W 1X2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.705612,-73.640431,2020-08-25,129782,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Poste SQ de Mascouche,3005 avenue de la gare,,Mascouche,QC,J7K 0P9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.721894,-73.608536,2020-08-25,129783,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSSDA - École Henri-Bourassa / Soleil de l'Aube,283 Boul. d'Iberville,,Repentigny,QC,J6A 2A4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.730805,-73.461679,2020-08-25,129784,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Camatec - rue Paul-Lussier,775 Paul-Lussier,,Ste-Hélène-de-Bagot,QC,J0H 1M0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.730754,-72.73041,2020-08-25,129785,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Municipalité de Saint-Barnabé-Sud,251 rang de Michaudville,,Saint-Barnabé-Sud,QC,J0H 1G0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.731576,-72.925375,2020-08-25,129786,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Place Pincourt,3645 Chemin Gascon,,Mascouche,QC,J7L 3X6,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.736044,-73.682311,2020-08-25,129787,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Galeries Rive-Nord,100 boul. Brien,,Repentigny,QC,J6A 5N4,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-9,45.742977,-73.457865,2020-08-25,129788,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSSDA - École primaire La Mennais,2881 Ste-Marie,,Mascouche,QC,J7K 3B8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.749817,-73.604199,2020-08-25,129789,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de St-Jérôme - rue Labelle,255 Rue Labelle,,St-Jérôme,QC,J7Z 5K8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.7746533508809,-74.0038779877663,2020-08-25,129790,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSSDA - École Valmont-sur-Parc,1155 Boulevard Basile-Routhier,,Repentigny,QC,J5Y 4C5,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.777425,-73.438261,2020-08-25,129791,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SQI - Palais de Justice St-Jérôme,25 De Martigny O,,Saint-Jérôme,QC,J7Y 4Z1,,888-356-8911,E,,Public,24 hours daily,,,,,,8,,,FLO,https://flo.ca/,GPS,45.779056,-74.009056,2020-08-25,129792,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,L'Assomption - Complexe municipal,781 Rang du Bas de l'Assomption N,,L'Assomption,QC,J5W 2J1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-8,45.810961,-73.431208,2020-08-25,129793,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Benny & Co - Ste-Sophie,2429 Boulevard Sainte-Sophie,,Sainte-Sophie,QC,J5J 2V3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.81658,-73.904717,2020-08-25,129794,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CSSDA - École Primaire l'Assomption,969 Lafortune,,L'Assomption,QC,J5W 0M9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,45.840473,-73.422027,2020-08-25,129795,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Boralex - Parc Marie-Victorin,385 boul. Marie-Victorin,,Kingsey Falls,QC,J0A 1B0,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.854231,-72.076503,2020-08-25,129796,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Cascades - Bistrot Caserne 409,409 boul Marie-Victorin,,Kingsey Falls,QC,J0A 1B0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.858613,-72.07384,2020-08-25,129797,2020-08-25 09:34:12 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Cascades Papier Kingsey Falls,408 Boul. Marie-Victorin,,Kingsey Falls,QC,J0A 1B0,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,45.859177,-72.073777,2020-08-25,129798,2020-08-25 09:34:12 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
